field_1	heap
field_1076	LIGHT_PURPLE
field_10760	relative
field_10761	ERROR_EXPECTED_INT
field_10762	AGE
field_10763	plant
field_10764	y
field_10765	x
field_10766	z
field_10767	NORTH_AABB
field_10768	FACING
field_10769	EAST_AABB
field_1077	DARK_GREEN
field_10770	TYPE
field_10771	SOUTH_AABB
field_10772	WATERLOGGED
field_10773	WEST_AABB
field_10774	AABB
field_10775	$SwitchMap$net$minecraft$core$Direction
field_10776	WEST_AABB
field_10777	NORTH_AABB
field_10778	EAST_AABB
field_10779	AGE
field_1078	BLUE
field_10780	SOUTH_AABB
field_10781	$SwitchMap$net$minecraft$core$Direction
field_10782	ERROR_UNKNOWN_TAG
field_10783	EXAMPLES
field_10784	ERROR_UNKNOWN_FUNCTION
field_10785	val$id
field_10786	field_10786
field_10787	val$id
field_10788	field_10788
field_10789	MODE
field_1079	DARK_RED
field_10790	EXAMPLES
field_10791	FACING
field_10792	LOGGER
field_10793	CONDITIONAL
field_10794	WATERLOGGED
field_10795	SHAPE
field_10796	item
field_10797	ERROR_STACK_TOO_BIG
field_10798	tag
field_10799	ERROR_UNKNOWN_ITEM
field_108	BANNER_CYAN
field_1080	GRAY
field_10800	ERROR_NO_TAGS_ALLOWED
field_10802	reader
field_10804	allowTags
field_10805	suggestions
field_10806	SUGGEST_NOTHING
field_10807	nbt
field_1081	isFormat
field_10810	concrete
field_10812	EXAMPLES
field_10817	deadBlock
field_10818	deadBlock
field_10819	deadBlock
field_1082	value
field_10820	predicate
field_10821	entityUUID
field_10822	maxResults
field_10823	position
field_10824	aabb
field_10825	range
field_10826	order
field_10827	usesSelector
field_10828	currentEntity
field_10829	worldLimited
field_1083	limit
field_10830	includesEntities
field_10831	playerName
field_10832	type
field_10833	deadBlock
field_10834	SHAPE
field_10835	AGE
field_10836	SHAPE_BY_AGE
field_10837	ERROR_EXPECTED_END_OF_OPTIONS
field_10838	distance
field_10839	z
field_1084	count
field_10840	usesSelectors
field_10841	hasScores
field_10842	level
field_10843	includesEntities
field_10844	ERROR_MISSING_SELECTOR_TYPE
field_10845	hasTeamEquals
field_10846	allowSelectors
field_10847	order
field_10848	suggestions
field_10849	hasGamemodeEquals
field_1085	limit
field_10850	ORDER_RANDOM
field_10851	isLimited
field_10852	deltaY
field_10853	ERROR_UNKNOWN_SELECTOR_TYPE
field_10854	hasNameEquals
field_10855	ERROR_EXPECTED_OPTION_VALUE
field_10857	x
field_10858	maxResults
field_10859	rotY
field_1086	trackingStackTrace
field_10860	reader
field_10861	startPosition
field_10862	deltaX
field_10863	type
field_10864	hasAdvancements
field_10865	typeInverse
field_10866	worldLimited
field_10867	SUGGEST_NOTHING
field_10868	hasTeamNotEquals
field_10869	ORDER_NEAREST
field_1087	title
field_10870	predicate
field_10871	hasGamemodeNotEquals
field_10872	y
field_10873	isSorted
field_10874	hasNameNotEquals
field_10875	ERROR_INVALID_NAME_OR_UUID
field_10876	playerName
field_10877	rotX
field_10878	entityUUID
field_10879	currentEntity
field_1088	uncategorizedStackTrace
field_10880	ERROR_SELECTORS_NOT_ALLOWED
field_10881	deltaZ
field_10882	ORDER_FURTHEST
field_10885	ERROR_UNKNOWN_OPTION
field_10886	ERROR_LIMIT_TOO_SMALL
field_10887	ERROR_INAPPLICABLE_OPTION
field_10888	ERROR_SORT_UNKNOWN
field_10889	ERROR_GAME_MODE_INVALID
field_1089	details
field_10890	ERROR_RANGE_NEGATIVE
field_10891	OPTIONS
field_10892	ERROR_ENTITY_TYPE_INVALID
field_10893	ERROR_LEVEL_NEGATIVE
field_10897	POWER
field_10898	SHAPE
field_10899	INVERTED
field_109	$VALUES
field_1090	saveFile
field_10900	WATERLOGGED
field_10901	collisionShapeByIndex
field_10902	PROPERTY_BY_DIRECTION
field_10903	WEST
field_10904	SOUTH
field_10905	NORTH
field_10906	shapeByIndex
field_10907	EAST
field_10908	$SwitchMap$net$minecraft$world$level$block$Mirror
field_10909	$SwitchMap$net$minecraft$world$level$block$Rotation
field_1091	LOGGER
field_10910	SHAPE
field_10911	POWERED
field_10912	SHAPE
field_10913	POWERED
field_10914	SHAPE
field_10915	$SwitchMap$net$minecraft$world$level$block$Mirror
field_10916	$SwitchMap$net$minecraft$world$level$block$Rotation
field_10917	$SwitchMap$net$minecraft$world$level$block$state$properties$RailShape
field_10918	FACING
field_10919	DISPENSER_REGISTRY
field_1092	systemReport
field_10920	TRIGGERED
field_10921	BY_CLASS
field_10927	FACING
field_10929	HALF
field_1093	exception
field_10930	DEFAULT_NAME
field_10931	PROVIDERS_BY_NAME
field_10932	ALL_RECIPES
field_10933	ASK_SERVER
field_10934	AVAILABLE_SOUNDS
field_10935	SUMMONABLE_ENTITIES
field_10936	name
field_10937	delegate
field_10938	FACING
field_10939	NORTH_AABB
field_1094	entries
field_10940	POWERED
field_10941	HINGE
field_10942	SOUTH_AABB
field_10943	EAST_AABB
field_10944	WEST_AABB
field_10945	OPEN
field_10946	HALF
field_10947	$SwitchMap$net$minecraft$world$level$pathfinder$PathComputationType
field_10948	$SwitchMap$net$minecraft$core$Direction
field_10949	DISPENSE_BEHAVIOUR
field_10950	SHAPE
field_10951	SHAPE
field_10952	$SwitchMap$com$mojang$brigadier$arguments$StringArgumentType$StringType
field_10953	EYE_SHAPE
field_10954	FACING
field_10955	FULL_SHAPE
field_10956	BASE_SHAPE
field_10957	portalShape
field_10958	HAS_EYE
field_10959	SHAPE
field_1096	title
field_10960	VALUES
field_10961	AXIS_VALUES
field_10962	NONE
field_10963	FORWARD
field_10964	$VALUES
field_10965	BACKWARD
field_10966	FACING
field_10967	SHAPE
field_10968	WATERLOGGED
field_10969	X_AXIS_AABB
field_1097	stackTrace
field_10970	Z_AXIS_AABB
field_10971	Y_AXIS_AABB
field_10972	$SwitchMap$net$minecraft$core$Direction$Axis
field_10973	PACKED_Z_MASK
field_10974	PACKED_Y_MASK
field_10975	PACKED_Y_LENGTH
field_10976	PACKED_X_MASK
field_10977	PACKED_Z_LENGTH
field_10978	PACKED_X_LENGTH
field_1098	key
field_10980	ZERO
field_10981	X_OFFSET
field_10983	Z_OFFSET
field_1099	value
field_110	RED_X
field_11006	$SwitchMap$net$minecraft$world$level$block$Rotation
field_11007	FACE
field_11008	$SwitchMap$net$minecraft$world$level$block$state$properties$AttachFace
field_11009	MOISTURE
field_11010	SHAPE
field_11011	level
field_11012	pos
field_11014	defaultKey
field_11015	defaultValue
field_11016	X_SHAPE_LOW
field_11017	X_SHAPE
field_11018	Z_OCCLUSION_SHAPE
field_11019	X_COLLISION_SHAPE
field_1102	IDENTITY
field_11020	Z_OCCLUSION_SHAPE_LOW
field_11021	POWERED
field_11022	Z_SHAPE
field_11023	X_OCCLUSION_SHAPE
field_11024	IN_WALL
field_11025	Z_SHAPE_LOW
field_11026	OPEN
field_11027	X_OCCLUSION_SHAPE_LOW
field_11028	Z_COLLISION_SHAPE
field_11029	$SwitchMap$net$minecraft$world$level$pathfinder$PathComputationType
field_1103	entries
field_11030	data2d
field_11031	oppositeIndex
field_11032	data3d
field_11033	DOWN
field_11034	EAST
field_11035	SOUTH
field_11036	UP
field_11037	$VALUES
field_11038	BY_3D_DATA
field_11039	WEST
field_1104	entries
field_11040	VALUES
field_11041	BY_2D_DATA
field_11042	normal
field_11043	NORTH
field_11044	axisDirection
field_11046	name
field_11047	axis
field_11048	X
field_11049	$VALUES
field_1105	modifiers
field_11051	Z
field_11052	Y
field_11053	name
field_11054	$SwitchMap$net$minecraft$core$Direction
field_11055	$SwitchMap$net$minecraft$core$Direction$Axis
field_11056	POSITIVE
field_11057	name
field_11058	$VALUES
field_11059	step
field_1106	$SwitchMap$net$minecraft$world$entity$ai$attributes$AttributeModifier$Operation
field_11060	NEGATIVE
field_11061	faces
field_11062	HORIZONTAL
field_11063	$VALUES
field_11064	VERTICAL
field_11065	axis
field_11066	occlusionByIndex
field_11068	SOUTH_WEST
field_11069	NORTH
field_1107	name
field_11070	SOUTH_EAST
field_11071	$VALUES
field_11072	WEST
field_11073	SOUTH
field_11074	NORTH_EAST
field_11075	EAST
field_11076	NORTH_WEST
field_11078	directions
field_1108	amount
field_11085	SHAPE
field_11086	effectDuration
field_11087	suspiciousStewEffect
field_11088	WEST
field_11089	SOUTH
field_1109	operation
field_11090	PROPERTY_BY_DIRECTION
field_11091	burnOdds
field_11092	AGE
field_11093	UP
field_11094	EAST
field_11095	igniteOdds
field_11096	NORTH
field_11097	AGE
field_11098	idToT
field_11099	nextId
field_111	renderedOnFrame
field_1110	attribute
field_11100	tToId
field_11101	content
field_11102	SHAPE
field_11103	POTTED_BY_CONTENT
field_11104	FACING
field_11105	LIT
field_11106	SHAPE
field_11107	byLocation
field_11109	nextId
field_1111	id
field_11112	val$hostname
field_11113	field_11113
field_11114	val$port
field_11115	list
field_11116	defaultValue
field_11117	z
field_11118	y
field_11119	x
field_1112	slots
field_11120	DOWN_SHAPE
field_11121	CONVEX_BASE
field_11122	SOUTH_SHAPE
field_11123	NORTH_INTERACTION_SHAPE
field_11124	NORTH_SHAPE
field_11125	DOWN_INTERACTION_SHAPE
field_11126	ENABLED
field_11127	FUNNEL
field_11128	SOUTH_INTERACTION_SHAPE
field_11129	FACING
field_1113	logger
field_11130	WEST_SHAPE
field_11131	TOP
field_11132	BASE
field_11133	EAST_INTERACTION_SHAPE
field_11134	EAST_SHAPE
field_11135	WEST_INTERACTION_SHAPE
field_11136	$SwitchMap$net$minecraft$core$Direction
field_1114	value
field_1115	logger
field_1116	name
field_11163	z
field_11164	y
field_11165	x
field_11166	UP
field_11167	WEST
field_11168	PROPERTY_BY_DIRECTION
field_11169	DOWN
field_1117	seed
field_11170	SOUTH
field_11171	NORTH
field_11172	EAST
field_11173	z
field_11174	y
field_11175	x
field_11176	ZERO
field_11177	FACING
field_11178	hostBlock
field_11179	BLOCK_BY_HOST_BLOCK
field_11180	HAS_RECORD
field_11181	DESERIALIZER
field_11182	state
field_11183	type
field_11188	REDSTONE
field_11189	DESERIALIZER
field_1119	report
field_11191	DESERIALIZER
field_11192	itemStack
field_11193	type
field_11195	SHAPE
field_11196	overrideLimiter
field_11197	deserializer
field_11199	DISTANCE
field_112	carriedBy
field_1120	damage
field_11200	PERSISTENT
field_11201	HEART
field_11202	SPLASH
field_11203	POOF
field_11204	CLOUD
field_11205	CRIT
field_11206	FALLING_DUST
field_11207	END_ROD
field_11208	ENCHANTED_HIT
field_11209	DAMAGE_INDICATOR
field_1121	LOGGER
field_11210	UNDERWATER
field_11211	HAPPY_VILLAGER
field_11212	DUST
field_11213	INSTANT_EFFECT
field_11214	PORTAL
field_11215	ENCHANT
field_11216	DRAGON_BREATH
field_11217	BLOCK
field_11218	ITEM
field_11219	MYCELIUM
field_1122	effectDurationMap
field_11220	TOTEM_OF_UNDYING
field_11221	EXPLOSION_EMITTER
field_11222	DOLPHIN
field_11223	DRIPPING_LAVA
field_11224	NOTE
field_11225	AMBIENT_ENTITY_EFFECT
field_11226	ENTITY_EFFECT
field_11227	SWEEP_ATTACK
field_11228	SPIT
field_11229	NAUTILUS
field_1123	effectDurationMap
field_11230	ITEM_SNOWBALL
field_11231	ANGRY_VILLAGER
field_11232	DRIPPING_WATER
field_11233	SQUID_INK
field_11234	SNEEZE
field_11236	EXPLOSION
field_11237	LARGE_SMOKE
field_11238	BUBBLE_COLUMN_UP
field_11239	LAVA
field_1124	NETTY_LEAK_DETECTION
field_11240	FLAME
field_11241	BUBBLE_POP
field_11242	RAIN
field_11243	CURRENT_DOWN
field_11244	FISHING
field_11245	EFFECT
field_11246	ITEM_SLIME
field_11247	BUBBLE
field_11248	FIREWORK
field_11249	WITCH
field_1125	IS_RUNNING_IN_IDE
field_11250	ELDER_GUARDIAN
field_11251	SMOKE
field_11252	WEST_AABB
field_11253	FACING
field_11254	SOUTH_AABB
field_11255	EAST_AABB
field_11256	NORTH_AABB
field_11257	WATERLOGGED
field_11258	$SwitchMap$net$minecraft$core$Direction
field_11259	DESERIALIZER
field_1126	ILLEGAL_FILE_CHARACTERS
field_11260	WEST_AABB
field_11261	UP_AABB_X
field_11262	EAST_AABB
field_11263	SOUTH_AABB
field_11264	UP_AABB_Z
field_11265	POWERED
field_11266	DOWN_AABB_X
field_11267	NORTH_AABB
field_11268	DOWN_AABB_Z
field_11269	$SwitchMap$net$minecraft$world$level$block$state$properties$AttachFace
field_11270	$SwitchMap$net$minecraft$core$Direction
field_11271	$SwitchMap$net$minecraft$core$Direction$Axis
field_11275	LOGGER
field_11276	stateCache
field_11278	LEVEL
field_11279	fluid
field_1128	timeSource
field_11285	rootDir
field_11287	LOGGER
field_11289	subProviders
field_1129	LOGGER
field_11294	MOBS_TO_KILL
field_11295	FISH
field_11296	BREEDABLE_ANIMALS
field_11297	FISH_BUCKETS
field_11298	EDIBLE_ITEMS
field_11299	$VALUES
field_113	unlimitedTracking
field_1130	INSTANCE
field_11300	LEFT_RIGHT
field_11301	FRONT_BACK
field_11302	NONE
field_11303	$SwitchMap$net$minecraft$world$level$block$Mirror
field_11304	SHAPE
field_11305	SHAPE_BY_AGE
field_11306	AGE
field_11308	Z_AXIS_AABB
field_11309	X_AXIS_AABB
field_1131	$VALUES
field_11310	AXIS
field_11311	width
field_11312	height
field_11313	numPortalBlocks
field_11314	rightDir
field_11316	bottomLeft
field_11317	axis
field_11318	level
field_11319	$SwitchMap$net$minecraft$world$level$block$Rotation
field_1132	UNKNOWN
field_11320	$SwitchMap$net$minecraft$core$Direction$Axis
field_11322	POWERED
field_11324	NOTE
field_11325	INSTRUMENT
field_11326	POWERED
field_11327	UP
field_11328	WEST
field_11329	PROPERTY_BY_DIRECTION
field_1133	WINDOWS
field_11330	DOWN
field_11331	SOUTH
field_11332	NORTH
field_11333	shapeByIndex
field_11334	DIRECTIONS
field_11335	EAST
field_11338	JUNGLE_LEAVES_SAPLING_CHANGES
field_1134	SOLARIS
field_11340	EXPLOSION_RESISTANT
field_11346	IN_JUNGLE
field_11349	IN_BAMBOO_JUNGLE
field_1135	LINUX
field_11354	subProviders
field_11355	LOGGER
field_11357	SHAPE_BY_AGE
field_11358	POWERED
field_11359	sensitivity
field_1136	$VALUES
field_11360	$SwitchMap$net$minecraft$world$level$block$PressurePlateBlock$Sensitivity
field_11361	EVERYTHING
field_11362	MOBS
field_11363	$VALUES
field_11364	POWERED
field_11365	SHAPE
field_11366	$SwitchMap$net$minecraft$world$level$block$Mirror
field_11367	$SwitchMap$net$minecraft$world$level$block$Rotation
field_11368	$SwitchMap$net$minecraft$world$level$block$state$properties$RailShape
field_11369	SHAPE
field_1137	OSX
field_11370	$SwitchMap$net$minecraft$world$level$block$Mirror
field_11371	$SwitchMap$net$minecraft$world$level$block$Rotation
field_11372	$SwitchMap$net$minecraft$world$level$block$state$properties$RailShape
field_11376	key
field_11377	rows
field_11378	count
field_11379	advancement
field_1138	tag
field_11380	result
field_11381	group
field_11383	result
field_11384	pattern
field_11385	id
field_11386	count
field_11387	group
field_11388	key
field_11389	advancement
field_1139	criteria
field_11390	advancementId
field_11392	LIT
field_11393	advancement
field_11394	ingredients
field_11395	count
field_11396	result
field_11398	group
field_11399	group
field_114	trackingPosition
field_1140	children
field_11400	count
field_11401	advancement
field_11402	id
field_11403	result
field_11404	ingredients
field_11405	advancementId
field_11406	state
field_11407	connections
field_11408	isStraight
field_11409	level
field_1141	chatComponent
field_11410	pos
field_11411	block
field_11412	$SwitchMap$net$minecraft$world$level$block$state$properties$RailShape
field_11413	LIT
field_11414	experience
field_11415	cookingTime
field_11416	advancement
field_11417	result
field_11418	ingredient
field_11419	group
field_1142	requirements
field_11421	experience
field_11422	cookingTime
field_11423	advancement
field_11424	id
field_11425	ingredient
field_11426	group
field_11427	advancementId
field_11428	result
field_11429	serializer
field_1143	parent
field_11430	val$id
field_11431	field_11431
field_11432	POWER
field_11435	PROPERTY_BY_DIRECTION
field_11436	EAST
field_11437	SOUTH
field_11438	shouldSignal
field_11439	WEST
field_1144	id
field_11440	NORTH
field_11441	$SwitchMap$net$minecraft$world$level$block$Mirror
field_11442	$SwitchMap$net$minecraft$world$level$block$Rotation
field_11443	FACING
field_11444	LIT
field_11445	RECENT_TOGGLES
field_11446	LIT
field_11447	when
field_11448	pos
field_1145	rewards
field_11450	LOGGER
field_11451	DELAY
field_11452	LOCKED
field_11454	LOGGER
field_11455	INVISIBLE
field_11456	ENTITYBLOCK_ANIMATED
field_11457	$VALUES
field_11458	MODEL
field_11459	AXIS
field_1146	display
field_11460	$SwitchMap$net$minecraft$world$level$block$Rotation
field_11461	$SwitchMap$net$minecraft$core$Direction$Axis
field_11462	dustColor
field_11463	CLOCKWISE_90
field_11464	CLOCKWISE_180
field_11465	COUNTERCLOCKWISE_90
field_11466	$VALUES
field_11467	NONE
field_11468	$SwitchMap$net$minecraft$world$level$block$Rotation
field_1147	display
field_11470	TWO_AABB
field_11471	THREE_AABB
field_11472	PICKLES
field_11473	ONE_AABB
field_11474	FOUR_AABB
field_11475	WATERLOGGED
field_11476	STAGE
field_11477	treeGrower
field_11478	SHAPE
field_11479	LOGGER
field_1148	criteria
field_11481	builders
field_11485	SHAPE
field_11486	instance
field_11489	UNSUPPORTED_FORMAT_PATTERN
field_1149	parent
field_11490	LOGGER
field_11491	WATERLOGGED
field_11492	SHAPE
field_11493	data
field_11494	color
field_11495	CONTENTS
field_11496	FACING
field_11497	$SwitchMap$net$minecraft$world$item$DyeColor
field_11498	data
field_11499	TOP_AABB
field_115	centerZ
field_1150	requirements
field_11500	BOTTOM_AABB
field_11501	TYPE
field_11502	WATERLOGGED
field_11503	$SwitchMap$net$minecraft$world$level$pathfinder$PathComputationType
field_11504	$SwitchMap$net$minecraft$world$level$block$state$properties$SlabType
field_11505	ROTATION
field_11506	SHAPE
field_11507	CREEPER
field_11508	ZOMBIE
field_11509	$VALUES
field_1151	requirementsStrategy
field_11510	PLAYER
field_11511	DRAGON
field_11512	SKELETON
field_11513	WITHER_SKELETON
field_11515	tags
field_11517	SHAPE_BY_LAYER
field_11518	LAYERS
field_11519	$SwitchMap$net$minecraft$world$level$pathfinder$PathComputationType
field_1152	parentId
field_11520	data
field_11521	SHAPE
field_11522	SNOWY
field_11523	data
field_11524	data
field_11525	data
field_11526	SAND
field_11527	stepSound
field_11528	CORAL_BLOCK
field_11529	GRAVEL
field_1153	rewards
field_11530	hitSound
field_11531	ANVIL
field_11532	LADDER
field_11533	METAL
field_11534	WET_GRASS
field_11535	GRASS
field_11536	placeSound
field_11537	GLASS
field_11538	BAMBOO_SAPLING
field_11539	pitch
field_1154	roots
field_11540	volume
field_11541	fallSound
field_11542	BAMBOO
field_11543	WOOL
field_11544	STONE
field_11545	SLIME_BLOCK
field_11546	breakSound
field_11547	WOOD
field_11548	SNOW
field_1155	listener
field_11550	list
field_11551	type
field_11552	data
field_11553	data
field_11554	color
field_11555	usage
field_11556	UNLIMITED
field_11557	quota
field_11558	color
field_11559	ROTATION
field_1156	tasks
field_11560	INSTANCE
field_11561	OCTET_NNN
field_11562	TOP_AABB
field_11563	OCTET_NPP
field_11564	BOTTOM_SHAPES
field_11565	SHAPE
field_11566	TOP_SHAPES
field_11567	OCTET_PPP
field_11568	OCTET_NPN
field_11569	OCTET_PNP
field_1157	advancements
field_11570	SHAPE_BY_STATE
field_11571	FACING
field_11572	HALF
field_11573	WATERLOGGED
field_11574	baseState
field_11575	OCTET_PNN
field_11576	BOTTOM_AABB
field_11577	OCTET_PPN
field_11578	OCTET_NNP
field_11579	base
field_1158	LOGGER
field_11580	$SwitchMap$net$minecraft$world$level$block$Mirror
field_11581	$SwitchMap$net$minecraft$world$level$block$state$properties$StairsShape
field_11582	LOGGER
field_11583	SHAPE_BY_AGE
field_11584	AGE
field_11585	fruit
field_11586	MODE
field_11587	$SwitchMap$net$minecraft$world$level$block$state$properties$StructureMode
field_11588	data
field_11589	SHAPE
field_1159	LOGGER
field_11590	data
field_11596	FLOAT_PATTERN
field_11597	ERROR_INSERT_MIXED_ARRAY
field_11598	reader
field_11599	INT_PATTERN
field_116	centerX
field_1160	criteria
field_11600	DOUBLE_PATTERN
field_11601	SHORT_PATTERN
field_11602	ERROR_TRAILING_DATA
field_11603	ERROR_INSERT_MIXED_LIST
field_11604	ERROR_INVALID_ARRAY
field_11605	ERROR_EXPECTED_VALUE
field_11606	BYTE_PATTERN
field_11607	DOUBLE_PATTERN_NOSUFFIX
field_11608	ERROR_EXPECTED_KEY
field_11609	LONG_PATTERN
field_1161	requirements
field_11610	AGE
field_11611	SHAPE
field_11612	cipher
field_11613	heapIn
field_11614	heapOut
field_11615	SHAPE
field_11616	HALF
field_11617	SHAPE
field_11618	AABB
field_11619	cipher
field_1162	name
field_11620	cipher
field_11621	UNSTABLE
field_11622	inflater
field_11623	threshold
field_11624	SOUTH_OPEN_AABB
field_11625	HALF
field_11626	WATERLOGGED
field_11627	EAST_OPEN_AABB
field_11628	TOP_AABB
field_11629	POWERED
field_1163	function
field_11630	WEST_OPEN_AABB
field_11631	OPEN
field_11632	BOTTOM_AABB
field_11633	NORTH_OPEN_AABB
field_11634	$SwitchMap$net$minecraft$world$level$pathfinder$PathComputationType
field_11635	$SwitchMap$net$minecraft$core$Direction
field_11636	threshold
field_11637	encodeBuf
field_11638	deflater
field_11639	PACKET_MARKER
field_1164	loot
field_11640	handlingFault
field_11641	ROOT_MARKER
field_11642	LOGGER
field_11643	receiving
field_11644	queue
field_11645	address
field_11646	disconnectionHandled
field_11647	encrypted
field_11648	ATTRIBUTE_PROTOCOL
field_11649	LOCAL_WORKER_GROUP
field_1165	experience
field_11650	NETWORK_WORKER_GROUP
field_11651	channel
field_11652	packetListener
field_11653	averageSentPackets
field_11654	averageReceivedPackets
field_11655	tickCount
field_11656	sentPackets
field_11657	NETWORK_EPOLL_WORKER_GROUP
field_11658	receivedPackets
field_1166	recipes
field_11660	disconnectedReason
field_11661	packet
field_11662	listener
field_11663	val$connection
field_11664	val$connection
field_11665	NORTH_AABB
field_11666	FACING
field_11667	EAST_AABB
field_11668	SOUTH_AABB
field_11669	ATTACHED
field_1167	EMPTY
field_11670	WEST_AABB
field_11671	POWERED
field_11672	$SwitchMap$net$minecraft$core$Direction
field_11673	EAST
field_11674	WEST
field_11675	NORTH
field_11676	PROPERTY_BY_DIRECTION
field_11677	hook
field_11678	SOUTH
field_11679	DISARMED
field_1168	recipes
field_11680	POWERED
field_11681	NOT_ATTACHED_AABB
field_11682	AABB
field_11683	ATTACHED
field_11684	$SwitchMap$net$minecraft$world$level$block$Mirror
field_11685	$SwitchMap$net$minecraft$world$level$block$Rotation
field_11687	PROTOCOL_BY_PACKET
field_1169	experience
field_11693	LOOKUP
field_11694	$VALUES
field_11695	source
field_11696	WEST
field_11697	PROPERTY_BY_DIRECTION
field_11698	UP_AABB
field_11699	SOUTH
field_117	decorations
field_1170	function
field_11700	SOUTH_AABB
field_11701	NORTH_AABB
field_11702	EAST
field_11703	UP
field_11704	WEST_AABB
field_11705	EAST_AABB
field_11706	NORTH
field_11707	$SwitchMap$net$minecraft$world$level$block$Mirror
field_11708	$SwitchMap$net$minecraft$world$level$block$Rotation
field_11709	MULTIPLE_EGGS_AABB
field_1171	loot
field_11710	EGGS
field_11711	HATCH
field_11712	ONE_EGG_AABB
field_11714	flow
field_11715	LOGGER
field_11717	UP
field_1172	BLOCK
field_11720	flow
field_11721	LOGGER
field_11722	FACING
field_11723	SHAPES
field_11724	FACING
field_11725	AABBS
field_11726	FACING
field_11727	AABBS
field_11728	AABB
field_1173	ENTITY
field_11731	FACING
field_11732	AABBS
field_11737	CHAT
field_11738	maxWeight
field_11739	POWER
field_1174	ADVANCEMENT_REWARD
field_11740	value
field_11741	action
field_11742	name
field_11743	LOOKUP
field_11744	allowFromServer
field_11745	SUGGEST_COMMAND
field_11746	OPEN_FILE
field_11747	$VALUES
field_11748	CHANGE_PAGE
field_11749	OPEN_URL
field_1175	EMPTY
field_11750	RUN_COMMAND
field_11751	$SwitchMap$net$minecraft$ChatFormatting
field_11752	JSON_READER_LINESTART
field_11753	JSON_READER_POS
field_11754	GSON
field_11755	value
field_11756	action
field_1176	FISHING
field_11764	witherPatternBase
field_11765	witherPatternFull
field_11767	name
field_11768	nameResolver
field_11769	patterns
field_1177	ALL_PARAMS
field_11772	name
field_11773	itemPatterns
field_11774	baseColor
field_11776	nbtPathPattern
field_11777	LOGGER
field_11778	interpreting
field_11779	compiledNbtPath
field_1178	REGISTRY
field_11783	SHAPE
field_11785	objective
field_11786	selector
field_11787	name
field_11789	pattern
field_1179	CHEST
field_11790	selector
field_11791	LOGGER
field_11793	name
